review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R274H26AMYSD8H,B0B5VHRX7F,4.0 out of 5 stars Great Budget Option,Spencer Clark,4,"I've had these headphones for a while now and I really love them. I was just looking for a budget option for good headphones to see if I like using them before purchasing some more ""premium"" ones in the future, however I think I will be happy enough with these for a while!The pros:-The form factor, these are stylish and come in several nice colors(although I wouldn't have minded a few more options.-The noise canceling, works how I like it too, you can tell if someones speaking but you don't hear the AC or ambient sounds that get distracting.-Easy set up and great battery life, it think I've only had to charge them 3 times in the time I've had them.The Cons- Heavy compared to some other (much more budget-friendly) headphones these are the heaviest and that makes them less comfortable over time so they aren't great for super long sessions, and they tend to get hot on my ears.- I'm no audiophile but I will say the sound quality is good, but not the most amazing, I feel like these are on par with my AirPods(3rd Gen) with a little more bass in addition to the noise canceling.MehsThe app, being able to control the level of noise canceling as well as transparency sounded like a great feature, but I don't use it very often as the differences between levels 1-5 seem negligible at best.You can also adjust the levels of bass, midrange and treble which form my testing also seems to make the sound better but it's not night and day.","Reviewed in the United States February 17, 2024",AGGL4DIINJHNDAOVJMVA5BLZIUBA,TRUE,2,Color: WhiteSize: Medium
RRD7ZPM08MLQA,B0B5VHRX7F,5.0 out of 5 stars Anker. Always solid.,HJeffK,5,"I have had and owned so many great ear buds and headphones over the years from Sony, Bose, M&D, Sennheiser, and everyone in between. Anker has always been my go to budget brand for peripherals and occasionally buds and cans. I owned the Q35's and loved them. My last Sony cans were appropriated on a divorce. Long story, but for another day. I had a recent business trip to Hawaii and was bringing a date so I gave her my Q35's and bought these, thinking that 9 hours of use would be better served with cans instead of in ear buds. I was so right. Like the 35's, these are not nearly as good as their big name competitors, but they are still really good and are a five star value overallIn terms of sound, these are really good. You can stream LDAC with the right device, but even without, these are very good. Lots of bass with good separation from the mids and highs. Not world class but you will like listening to these. The noise cancelling these do is really good. They wipe out plane noise and all but the most sudden noises. The battery life is awesome. You can expect over 45 hours no matter how loud you go. They are comfortable for long periods as well. Plus, big bonus over the 35's, call quality is as good or better than anything I have ever used including Sony and Bose. These just generally do everything above average or better.If you have the money to drop on the latest Sony or Bose cans, do it. They are better and worth the upgrade. However, most folks will love these and never miss the better options for the money. Anker Sound core is a great company that makes great things for a fair price. The Q45’s are no exception. Buy with complete confidence.","Reviewed in the United States March 16, 2024",AEDRFBA64VH2SHGAB5W27J4ZTKHA,TRUE,39,Color: BlueSize: Medium
R29B9TZC3AN1G4,B0B5VHRX7F,"4.0 out of 5 stars Still an excellent value. Good sound, comfortable fit, more than decent ANC.",Mowrind,4,"I wore out my Q30's and decided to try upgrading. After a couple of more expensive and slightly better sound-profile models from major brands, two things became apparent: (1) Headphones designed to be 'stable' for exercise, etc., are going to be less comfortable--they squeeze your head like a vice. (2) ANC implementation tends to be weak or weird (pressure, unevenness, etc.) on these higher end audio units. Not tried: Bose. But thorough reviews suggest the sound profile for them is not all that great for what they cost--and you get maybe -5db more in ANC overall.Bottom line: Q45 is super comfortable and the ANC is both substantial and not weird. I don't use them for exercise (that's what buds are for), and I think they would tend to fall off or just move around too much if I did. But these are near-perfect 'sit and listen' headphones. At half or less the price of a pair of Bose ANC headphones, the buy decision for Q45 is a no brainer for my use case.","Reviewed in the United States March 19, 2024",AFUWAKEV4TGMISJI5QCRH7BENOQA,TRUE,0,Color: WhiteSize: Medium
RZJ8B4JKVQ860,B0B5VHRX7F,"4.0 out of 5 stars it is very good overall, it is up to the description",Yulianni,4,"I wish the noise cancellation was better, I can still hear a lot of everything around me.The mics are great and these are the most comfortable headphones I ever had. So I'll keep them","Reviewed in the United States June 1, 2024",AF2MTL2VZKR34DLBWR3TKKB2TBZQ,TRUE,0,Color: BlackSize: Medium
R1MGRTFJ1SJ87N,B0B5VHRX7F,5.0 out of 5 stars pretty cool headphones,L. Orozco,5,"very cool, light and comfortable. The noise cancelling is pretty good, specially considering the price. Definitely a big fan of soundcore headphones","Reviewed in the United States June 27, 2024",AFEVG37UPY36FCWGQPPH4BL3A4DQ,TRUE,0,Color: BlueSize: Medium
R3IONY0YVELL68,B0B5VHRX7F,4.0 out of 5 stars Good sound quality.,Dana Tolliver,4,"I was a little apprehensive when I ordered them but I sure didn’t need to be. These truly are very comfortable to wear even with glasses on. The sound quality is really good in my opinion. My only real complaint is the at I have an odd shaped head and the cushion does not sit quite right. So, the headphones are further down on my ears than I’d like. If I could make them just a little smaller then that would resolve the issue. A big bonus for me is that I’m anble to connect them to my television so I can watch movies late at night so though waking up the rest of my house. Overall, definitely better than what I was expecting.","Reviewed in the United States April 13, 2024",AFGO7LDRLB7YTDVATUNWREFKBPKQ,TRUE,0,Color: BlackSize: Medium
R1LX2SI3X39W5P,B0B5VHRX7F,5.0 out of 5 stars Confy cheap and neutral just how I like,cr1sp3r,5,"1 or 2 db more in the 30hz would've been nice but hey , ANC is decent , sound is very nice better than the regular space one headphones, LDAC codec is a big deal for me I can't go back to sbc or aac anymore , I bought the Bose qc ultra before these but couldn't justify the huge price $400 plus.","Reviewed in the United States June 3, 2024",AE2WFDI7V3P3ZKXPZAZZ3PEZOM7A,TRUE,1,Color: WhiteSize: Medium
R3MEHGL2WYXBZV,B0B5VHRX7F,4.0 out of 5 stars Works fine but ears get hot after some time,Nadeem,4,"The headphones are a great but my ears get hot in half hour because the headphone covers your ears like a cup and there's no ventilation. Without noise cancellation, the normal voice is not as good as some of my other headphones that I have used.","Reviewed in the United States May 21, 2024",AFE2TKKBWLIPOXAU4GHWZPB7X4SQ,TRUE,0,Color: BlackSize: Medium
R2PWQQYOI5HYO0,B0B5VHRX7F,5.0 out of 5 stars Lived up to expectation,G. J. Cohen,5,I am hearing impaired and wear a cochlear implant in one ear and a hearing aid in the other. These headphones fit over both devices and deliver a quality hearing experience while cancelling out unwanted noise.,"Reviewed in the United States June 11, 2024",AHA6GPQUGK3SOA2G57B5WCKUSADQ,TRUE,0,Color: WhiteSize: Medium
R33QPY1HD9F7DL,B0B5VHRX7F,5.0 out of 5 stars Perfect headphones,Z,5,"Very good noise cancellation, awesome battery life, comfortable to wear for hours, looks nice. Ive had them for 8 months and no issues at all","Reviewed in the United States June 21, 2024",AGD4I4NBOI6BH4O3GZCFBNP4OQ7Q,TRUE,0,Color: BlueSize: Medium
R2DV9J728YBV2P,B0B5VHRX7F,5.0 out of 5 stars Very satisfied !,Al MacMurray,5,"I’m very impressed with these. My first pair of over the ear head phones. The sound is excellent. They’re light weight. I used the coupon and got a great deal. Also, it is not shown anywhere but mine came in their own zippered case. Def worth the $99.","Reviewed in the United States June 9, 2024",AENHOLYUJMDSGKWGCDOTXLHCEZBQ,TRUE,0,Color: WhiteSize: Medium
RL6Z7X80YTUOU,B0B5VHRX7F,5.0 out of 5 stars Cumple lo de los reviews,Guillermo Víctor Pérez Huiñac,5,"No creía en los reviews que le hacían a este producto, pero es tal como dicen.Su cancelación de ruido sobre todo es brutal.","Reviewed in the United States June 23, 2024",AHMQKPGTSQUVGQAQFSLN56DO3JWQ,TRUE,0,Color: BlueSize: Medium
R2OKEXBHSVN32S,B0B5VHRX7F,4.0 out of 5 stars good earphones with a long battery life,Rich,4,good earphones with a long battery life,"Reviewed in the United States June 10, 2024",AFCPZUBDGKEN7K6VPYWIK6DA4JVQ,TRUE,0,Color: BlueSize: Medium
R3VAQCG1RKOJO,B0B5VHRX7F,"4.0 out of 5 stars Not Beats, but very good and much cheaper",CGriffithPhoto,4,"I listen to music and watch YouTube videos. They're not completely noise cancelling, but they're pretty good. Battery life is excellent, and they're not too heavy. Best of all, they don't cost hundreds of dollars!","Reviewed in the United States May 28, 2024",AGYLXWX4D6TECFEPCTO6EEBP67WA,TRUE,0,Color: BlueSize: Medium
R287AW3CC51ZAF,B0B5VHRX7F,4.0 out of 5 stars Q45's are a must try,Chris,4,"The Q45's treated me quite well for a while. Sound quality for music and audiobook/spoken voice is top-notch. All this even while throwing an international trip in the mix (after 2 hours, my scalp gets sore from the headband but this happens with other headphones as well). All was well and good until after about 12 months and many many hours of use, the right speaker came loose in the cup and I can hear it moving inside. The unit is still nice enough to continue as my daily headphones.","Reviewed in the United States April 26, 2024",AFAFLCHFQQ4GNBSSSN2SWCZC4CRA,TRUE,0,Color: BlackSize: Medium
R1BBQVBXA3GREZ,B0B5VHRX7F,4.0 out of 5 stars VERY COMFORTABLE,mtech,4,"I have only had these for a couple of weeks but I have to say that these are hands down the most comfortable headphones I have ever owned.I use them mostly for watching TV because my Wife works long hours and on the days she is off she likes to sleep in.I have had a pair of the SOUNDCORE Q20Is for about a year and while they sound very good for what I use them for the ear cups are much smaller and after a couple of hours they hurt my ears.The cups on these are VERY large and do not even touch my ears at all.I have the SOUNDCORE app on my phone and have done the FIRMWARE update.The only thing that I have noticed about these is that the ANC is not as good as on the Q20Is and I have tried using all of the different types.I have not used them for listening to music yet so I cannot give my review as far as sound quality goes for music.I also have a pair of SKULL CANDY CRUSHERS for HEAVY ROCK ONLY and several pairs of wired SENNHEISERS that I use depending on what type of music I am listening to,I did try there 450BTs but I could only wear them for a few minutes because they are VERY UNCOMFORTABLE As far as value I bought these on sale for $100 which I think is a good deal,I would not pay the normal price of $150.I will update this review after I have had them for a while.","Reviewed in the United States January 7, 2024",AFCPQPVL3INDHLTNRXW5BYOH6VKQ,TRUE,1,Color: BlackSize: Medium
R1US93028BWOFU,B0B5VHRX7F,"4.0 out of 5 stars Å Little loose fitting, but great sound!",Wes,4,"I have a big head, so usually my problem is that headphones don't fit me well, but these are the first pair I've owned that actually feel loose on my head and not in a good way. I'm always afraid they're going to fall off if I lean forward while wearing them. That being said, I love them. They sound great, and the noise cancelling is awesome. Great headphones overall!","Reviewed in the United States April 29, 2024",AEB3R4BUFLMWEVO67EY3TJMKXY2Q,TRUE,0,Color: BlueSize: Medium
R9UA6NHWSUPOH,B0B5VHRX7F,3.0 out of 5 stars Anker Space Q42 ANC is average,J.M.,3,"Even an average ANC helps a lot when listing to others during a phone call, or a conference, or watching a video while in a noisy environment.I compared Anker Space Q45 with Bose QuietComfort Earbuds II and Sony WH-1000XM5 headset.I used the steady noise of a running faucet for reference.My perception is that at a 50 dB noise level, Bose cuts out 98% of the noise, Q45 cuts out 70%, Sony XM5 95%. This type of noise is very low, like an AC vent, but can be a distraction when one has to focus briefly. I highly recommend using an ANC on long flights since it reduces fatigue.Fun fact: I tried wearing Sony headset on top of the Bose earbuds. It is uncomfortable but it can silence 60 dB. Flushing of a toilet, 75 dB, sounds like a gentle murmur ;-)Things to consider:Q45 is 2-3 times cheaper than Sony XM5. Q45 can't remove a steady low volume noise of AC vent. Q45 ANC is marginally better than a Jabber's headset.I would caution to consider the quality of the microphone in a noisy environment. Most reviews demonstrate that Sony XM5 is the best. I found that the microphone in the Bose earbuds perform poorly in a very noisy environment. I didn't test Q45 microphone.Bose usability/connectivity is beyond horrible, but when it works, it has the best noise cancellation.It is possible to sleep with the earbuds.Wearing any earbuds for many hours every day can cause ear skin irritation.Wearing any headset for more than 1 hour causes ears to get too hot.","Reviewed in the United States May 16, 2024",AF5YA3PJLCUWXD3IPHU2JKRNB5SA,TRUE,1,Color: BlackSize: Medium
R2I8QX9KPIAYJH,B0B5VHRX7F,5.0 out of 5 stars Very good for the money,Amazon Customer,5,Excellent sound quality for the price.,"Reviewed in the United States July 4, 2024",AEABCOKWSJPPH5YHLML4XPXRDL6Q,TRUE,0,Color: BlackSize: Medium
R1OI974S00RA2U,B0B5VHRX7F,4.0 out of 5 stars Good battery and noise cancelling,brad mckinnon,4,"After contacting soundcore I got silicone spray to get the creaking to go away. I used wd40s silicone lube spray( I got it at a hardware store) the earcups leave a smell on my ears I think it's going away( I leave them out to air out when chaging). They sound good and the noise cancelling is close to the quiet comfort ultra. It's better than my q20. The battery on the q45 goes down 10% in 8 hours with anc set to maximum. I like the paring to 2 devices, my samsung phone and TV at the same time( like all anc headphones audio comes from one at a time)","Reviewed in the United States April 14, 2024",AFQJ654Y2DS33ED4Z7FA2OQJOVIA,TRUE,0,Color: BlackSize: Medium
R2D5ARQM861WDM,B0B5VHRX7F,5.0 out of 5 stars The best pair of noise cancelling headphones I've ever owned!,Jamie Jamison,5,"My first pair of noise cancelling headphones were from Bose. They were wired headphones and worked well but they gave up; the ghost after several years. Then I purchased a set of Sony bluetooth noise cancelling headphones, they were OK, but the battery gave out after a few years. The next set of wireless noise cancelling headphones I purchased were the Microsoft Surface headphones, which started falling apart after I had them for three months. Last year I purchased the Soundcore Q45 Noise Cancelling Headphones, and they're awesome. I use them with my iPad Air and the sound quality is great for music and for watching movies. The headphones are light and comfortable and I can wear them for hours without fatigue. The microphones work well, I use these for phone calls and video conferences and everyone can hear me. The battery life is incredible, I plug them in at night and they're fully charged and ready to go in the morning, but if I forget to plug them in I can get two or three days of use before I have to charge them again.Anker puts these headphones on sale a few times a year and I paid about a 100 bucks for mine, which was a real bargain.","Reviewed in the United States March 19, 2024",AG24OHZQ5HSZ2OEJKGPYGRVK2WDA,TRUE,0,Color: BlueSize: Medium
R2VF8EUS2Y4XR4,B0B5VHRX7F,5.0 out of 5 stars Excellent audio and noise cancellation. Long charge life,Imat,5,"I use these for travel, watching content on my tablet and streaming music while mowing on my tractor which is quite loud. The audio quality, noise cancellation and battery life is exceptional. These are a fraction of the cost of other “high end” headsets yet they perform equally well for most everyday use. We now have 3 Soundcore headsets in the house along with other Anker products. Their company product design and quality is excellent and I would recommend these.","Reviewed in the United States May 21, 2024",AGBFONIMSU2WFYULSWTX4M5USQQA,TRUE,0,Color: WhiteSize: Medium
R2BQ2WQSSE64I5,B0B5VHRX7F,"4.0 out of 5 stars I really like these, but they are too big for my head.",etcamp,4,"So I’ve never thought of myself as having a small head, but these headphones made that apparent. I really like these headphones, and I really want to keep them, but they simply dont fit.I’m no audio snob, so you may have to take my review with a grain of salt. These are comfy on the ears, they cancel outside noise, and they connect to all my devices pretty easily.I initially got these to use at night for tv, when my husband is sleep. But I’ve used them on work calls, during my workout, and just for listening to music. They have performed great. I just wish they fit more tightly on my head.","Reviewed in the United States March 28, 2024",AGZICV3YNAAVAXUTUMGAZL733KWA,TRUE,0,Color: BlackSize: Medium
R3CIP48N22UM2P,B0B5VHRX7F,4.0 out of 5 stars BREAKS after 6 months but good warranty,Trung Le,4,One of the ears does not have sound going through. I have tried all troubleshooting options on their website. It seems to be an issue others have mentioned.,"Reviewed in the United States May 20, 2024",AFIT2QWDEPU2NJMDH5OVDXGPGIHA,TRUE,0,Color: BlackSize: Medium
R3C0IP220E5ITQ,B0B5VHRX7F,5.0 out of 5 stars Amended my review,ron j.,5,"I left a review that was not a good one. The issue ended up being my device. I restarted my phone and the quality became exceptional. I got these at 33% discount and for the money, the quality is phenomenal. ANC is great. I had a pair of AKG ANC headphones for a while, they work great but aren't as large as these, the Q45 cover my entire ears and isolate so well. Very happy with this purchase.","Reviewed in the United States May 21, 2024",AHWYMMAO5XLR4XVPP2V25DQCMWPA,TRUE,0,Color: BlueSize: Medium
R3BARHWHZP2V1C,B0B5VHRX7F,5.0 out of 5 stars Just perfect,Cliente de Kindle,5,Just perfect,"Reviewed in the United States July 4, 2024",AEYLZGU62EM6WHRHR4K5NS3ZRRDQ,TRUE,0,Color: BlackSize: Medium
R2MGOYOLMETXMC,B0B5VHRX7F,5.0 out of 5 stars Maravilloso producto,Robinson Ortiz Hernández,5,Me dejó realmente sorprendido la calidad del sonido y sobre todo la cancelación de ruido.,"Reviewed in the United States June 20, 2024",AEIM67KR3MD36CGQAPTBJOLURKIA,TRUE,0,Color: BlueSize: Medium
RESW5GHM6TI05,B0B5VHRX7F,3.0 out of 5 stars Good if you don’t care to much about the sound quality,Fanny,3,"These are a great option if you just want comfy headphones that drown out the noise when you’re traveling. The sound is decent but a little thin. You can play around in the app to adjust the EQ and level of noise cancellation so that was a nice. I personally care a lot about the sound it self and these headphones are nothing close to Sony, Bose, or Sonos over ear headphones. If you’re used to AirPods or any of the higher end brands sound quality you will most likely be disappointed.I ended up getting the Sony - WHCH720N instead as they’re in the same price range and you can tell the sound quality difference immediately. Again, if you don’t care that much about the sound quality these are a steal!","Reviewed in the United States July 3, 2024",AFFG4CI73JQ55NKFGOJVQ4XWGC2A,TRUE,0,Color: BlackSize: Medium
R2FWM2MVMCTCVL,B0B5VHRX7F,4.0 out of 5 stars Good for the price,SuburbanPhiladelphia,4,They work well for the price.,"Reviewed in the United States June 4, 2024",AFB5UJRQYPBI4CREW2ITNAFHYW5Q,TRUE,0,Color: BlackSize: Medium
R1RH5WBVKJKI90,B0B5VHRX7F,4.0 out of 5 stars Excellent with a small but,Ant,4,"Q45 are my first over ear headphones and I did a ton of research before settling on these. I didn’t want to spend too much as I didn’t know how I’d like over ear. Every YouTube review basically said these rival some of the best…more popular brands. All I can say is these are awesome, comfy, and cushy. The sound quality and ANC are superb but, I do wish the transparency mode was a bit better. The case is very nice to have and amazing that it’s included at this price. The plastic does feel a little less quality but it does not take away from the sound at all. The ear pads are very cushy, which is great because I wear glasses and I feared it would bother me, it doesn’t at all. I’ve worn these on my commute to work, and out walking, even wearing for more than an hour at a time; they remained comfortable and light weight. Would recommend to any one wanting to try over ear ANC. Next thing I have to do is really test these at the gym…. I guess maybe TBC","Reviewed in the United States February 8, 2024",AE4KTIYLM2BGEQHMLYSMPX5TRT5Q,TRUE,2,Color: BlackSize: Medium
R19JA0T6R0QI9Q,B0B5VHRX7F,5.0 out of 5 stars Awesome,Rafael Gomez,5,"Good quality and awesome sound, I love it!!!!!!","Reviewed in the United States June 20, 2024",AEXD7BLN3OERU2XLTRCUS5T5FHBQ,TRUE,0,Color: BlackSize: Medium
RQJG9JKYK5MYV,B0B5VHRX7F,5.0 out of 5 stars Another quality product from Soundcore,John Richard,5,"For full disclosure, I'll admit I got these as a Black Friday sale for $99, and that does have an impact on my opinion of them, but I do believe they are worth it even at full price.I also own a pair of Sony WH1000XM4s, as well as an older set of XM2s that I gave to my daughter, and I wanted another pair of headphones I can leave in my office, and these seemed to fit the bill. It seems reasonable to compare these to the XM4s.First and fore-most the Sonys ARE nicer. They have a more premium feel, the materials feel higher quality, and they are lighter. The comparison I would make are that the Sonys are like a Mercedes, but these are certainly a Honda or Toyota. The sound is incredible. The signature sound with bass up sounds really good to me, but I have also used the very excellent equalizer, and have them tuned to sound almost exactly like the XM4s. In fact, if you blindfolded me I not sure I would be able to tell the difference between the two.Noise cancelling is terrific. I used them this morning in the gym, and with the NC turned on I could barely hear the overhead music, and as soon as I started my own song I couldn't hear it at all. The transparency also works pretty well. It sounds a little ""tinnier"" than the Sony, but seems a bit more sensitive. Wearing them around the office I could hear everyone well.Some folks have complained about the lack of padding on the headband, but I've been wearing them for 3 hours and barely notice the headband. To be fair, I do have a lot of hair, and might be a problem if you're bald. They stay in place well, even at the gym, but I have a pretty big head.In conclusion, these are a terrific purchase that I can highly recommend. the Sonys are also completely worth it, but these Soundcore headphones are serious competitors.Update 5/8/2023:Holy Crap! They just made these even better. Latest firmware upgrade added the HearID! This is one of the features on the Liberty 3 pro earbuds (which I also LOVE) which makes them sound so good. I updated the firmware, did the hearing test and my God what a difference. I A-B tested with the XM4s and the Soundcores are clearly better. I may be able to tweak the Sonys to sound the same, but the HearID addition makes these cans an even better value. Might switch the Sonys to be my office headphone and use these as my ""main duty"" headphones. Couldn't be happier with this purchase.","Reviewed in the United States December 15, 2022",AFVJX66B742OCN6457EXIR2VP7XA,TRUE,26,Color: BlueSize: Medium
R26MJBLU230MV,B0B5VHRX7F,5.0 out of 5 stars Best headphones I've ever had,Sarah M.,5,"I'm writing this review as someone who has never tried Bose QuietComfort or similar, more expensive, noise cancelling headphones, but I can tell you that the Q45 is good enough that I'm not going to bother to search any further.The sound quality is really good. I'm no audiophile, but I'm totally satisfied.The noise cancelling is everything I could ask of it.The passthrough function is a revelation. I use it way more than I thought.The app allows for really significant sound customization. Noise cancelling and passthrough can be tuned for comfort. The equalizer allows me to avoid Android's messy equalizer implementation. The Safe Volume function keeps things in check without distortion if you, like me, are the type that wants to continue to enjoy music in your old age.The headphones are comfortable. I have a big head. Many headphones feel like they have my head in a vise. The Q45s are comfortable for the whole work day and they even have a bit of room to spare for even larger heads.100% satisfied.","Reviewed in the United States March 29, 2024",AHAYIA5NVKY75RCWMCNXSGWXB7JQ,TRUE,1,Color: BlueSize: Medium
R3F4NTDVP5DAT3,B0B5VHRX7F,"2.0 out of 5 stars Good Comfort, Terrible Sound Quality, Amazing Noise Cancelling (ANC)",James,2,"When looking for headphones on the internet (especially wireless) you are bound to hear about how great these are. these ""professional"" reviewers on sites such as YouTube and even RTINGS boast about how great these are, even comparing them to headphones triple the price, even here on the amazon reviews all you read is positive reviews. From the looks of it these headphones are the best headphones, but are they? Today that is what we are going to find out!After reading all of the great things about these headphones I wanted to purchase a pair for traveling and listening to music when I'm not at my desk. My daily driver headphones are the Audio Technica M40x they are a great pair of headphones with fantastic sound quality but I thought the Q45s would be great for plane flights and things of that sort since the ATH M40x have a long cable(1 Meter long) which makes them difficult and cumbersome to use on-the-go. So I placed an order for the glorious Q45s and eagerly awaited them to grace my household with their (alleged) glory.A little less than a week after I ordered them, they finally arrived. I excitedly open them, knowing that I was about to experience their glorious ""High-Res Audio WIRELESS"" and ""INCREDIBLE SOUND LOVED BY 20 MILLION+ PEOPLE"". I eagerly bestow them upon my head, connect them to my Android device, download the companion app(which is totally not spy-ware), load my favorite band, ""REDUCE NOISE BY 98%"", and activate the music!The Innovative Double-Layer Diaphragm Drivers have been activated! I then realised my music sounded like it was being played out of a 20$ speaker, and I was being submerged under a Motel 6 pool...okay, this is not ""Hi-Res Audio WIRELESS"", No need to fret! maybe the volume just needs to be increased. I then realize that the volume is already set at maximum. This is just how these sound. NO! This is not what the reviewers promised! They claimed the audio quality is best in class, This is WORST IN CLASS AUDIO!My ATH-M40x which are significantly lower cost then these ""Premium"" pair of headphones have at least triple the volume(loudness) and the sound quality is much better. Why do all the reviewers love the Q45s? The sound quality is TERRIBLE. Though I must concede that the Q45s are very comfortable and the ANC is great! When I activate ""NOISE CANCELLING REDUCE NOISE BY 98%"" the noise does really get reduced by at least 98%, maybe a little more. with the ""NOISE CANCELLING REDUCE NOISE BY 98%"" active I can't hear the rumble of my very loud A/C. I am impressed by everything BUT the sound quality. Even the build quality is decent!Though unfortunately, they fail at their primary function as headphones, that is to produce quality sound. I was not exaggerating earlier when describing the sound. the sound is very muddy but somehow also very echo-y sounding. The Q45s also fail at producing sound at a reasonable volume. The volume of the Q45s is less than 20% of my ATH M40x. To be fair to Anker, I do use an amplifier when operating my M40x, But on the contrary the amplifier I use is not powerful at all. Maybe very low volumes is normal with wireless headphones(?) this is my first pair of wireless headphones so I am not entirely sure. But that's besides the point.It is due time I provide a conclusion to this mess... I do not recommend the Q45s. They, as stated earlier fail at their primary function of producing quality sound, however Anker has done a good job on all other aspects of this headphone. Comfortable ear-pads, decent build quality, Fantastic ANC implementation, creative design, though they do look strange when worn but I appreciate the creativity of the unusual design. These are quite a strange headphone, its like Anker spent their effort on everything but the sound quality. I do wonder why they decided to go down this route when designing them? I think Anker should just stick to making cables, they make quality cables!As for me I will attempt to return them to hopefully get my money back. I hope my review provided you with an alternative perspective on these consumer headphones. I wish you luck on your search for headphones! Before you go, I suggest considering purchasing the ATH-M40x or any other pair of wired headphones instead of these. Just beware that you may need to get an amplifier to get the full sound out of them(Don't worry, There is a lot of amplifiers to choose from here on amazon).","Reviewed in the United States June 6, 2023",AHKRDBWIV7LE4VJ6V7QFEOAKCQMA,TRUE,14,Color: BlackSize: Medium
R1EXBLSQ8K99SI,B0B5VHRX7F,4.0 out of 5 stars Terrific ANC headphone -but not so much for first time users,Hwang LZ,4,"Just to clarify - This would make a terrific headphones for those who had been wearing ANC headphones a long time, but for someone like me who hasn’t worn ANC headphones before and/or is sensitive to certain sound wave pressure, you might not be accustomed to wearing this, even when it’s on a “Normal mode”.But otherwise, I would definitely recommend this for those who are looking for a new ANC headphones mainly because it does give you three different modes (transparency, normal, and ANC - which not many headphones offer). The previous reviews are on-spot, so I’m not going into too much details. But I will emphasize some things here:1.) Only good for office/commute/traveling only as it does feel slightly loose when I look up and down, so this does not make a good fitness headphones in my opinion.1a.) General fit: [my head circumference is 21 inches] When I first tried it on, it does feel slightly loose but that’s because I have a small head. However, it does feel really comfortable around my ears.2.) Sound waves: This is my first time purchasing and wearing ANC headphones, so I was unaware that ANC uses specific sound waves to cancel out the background noise, so I did feel like a very mild “airplane pressure” and it did make me uncomfortable when I wear it for quite some time, even on the “Normal mode”. My mother was extremely sensitive to it as it she began to develop headaches and congestion after wearing it for a few minutes. So this is something to consider for people who are sensitive to certain sound waves. But she did agree that this was a wonderful headphone, but it just wasn’t suitable for her.Overall, this is really a good quality ANC headphones that I’ve owned so far esp at this pricing. So for those who are looking to save money on a good pair of ANC headphone that includes a travel case, this is the one.","Reviewed in the United States August 22, 2023",AEDM7CLLNGNZI4C4VJKSRXDY6V3A,TRUE,19,Color: BlackSize: Medium
RDNB6MBMGE5AF,B0B5VHRX7F,"4.0 out of 5 stars Good sound, good battery life",Wendy Carlton,4,I am a loyal customer because Soundcore products deliver. Their customer support is outstanding. I just wish the headphones were a little bit more comfortable. I have a big head. Someone with a petite head might not be happy.,"Reviewed in the United States May 2, 2024",AF5F6XSL4KMBLTY4MAZYDO3NJYZQ,TRUE,0,Color: BlueSize: Medium
R12V9RW5F09H7O,B0B5VHRX7F,"4.0 out of 5 stars Very Happy With The Sound, Comfort And Options.",Martin Warford,4,"I took this out the box and put them on within mins of getting it and within a min I was disappointed and thought I made a mistake. They sounded awful. LOL But I pressed on and started adjusting the settings and now I love them. I've never liked streaming music, so 90% of my collection is on my phone and I use PowerAmp. I use it's EQ settings and often also the ones with whatever Headphones or IEMs I use...it works for me. Anyway I'm no audiophile but the Q45's sound great to me . Who says the bass lacking? Not me, hell I need to tone it down often. The mids and highs are good to me also?The Soundcore App is very easy and useful for these and also my Liberty Pro earbudsThe Noice cancelation is good. Transparency is good, maybe too good as I hear stuff from outside or from the front of the house which can be good and bad. LolThe fit is good...mostly. They feel real comfortable, I have them on for hours everyday with no discomfort. I sleep with them on, and again no discomfort. The ear cushions are plush and soft. The only complaint is the headphones will fall off if I bend over too far or tilt my head much. And I have them on the smallest setting.These are loud and they leak a lot. I often see people bobbimg their heads to the music I'm playing. 😁But overall a great purchase. I give them a 4.4","Reviewed in the United States November 6, 2023",AHAP4BW6YQNWYC3VNZSF4SSLAMOQ,TRUE,1,Color: BlueSize: Medium
